"DIAC_shift","DIAC_dens","X","Y","CLIM_tmax_diff_abs","DEM_elev_mn","DEM_slope_mn","DEM_TPI_mn","DEM_TWI_mn","LITH_PSed","LITH_PCry","LITH_shannon","CA_core_mn_15","AGG_clumpy_15","GP_grazed_wood","FOREST_conif","FOREST_decid","FOREST_mixed"
51.1999999999998,5.918,952364.57,4720957.65,2.19677419354839,2189,28,0.00185,0.06,8.35732044482975e-12,0.342597386831372,1.01451881794788,0.024434375,0.931093939317579,0,1,0,0
284.4,12.258,954498.534,4720032.99,2.03763440860215,1718,39,0.00045,0.07,8.35750728386011e-12,1.00000162135641,0.693147180781156,0.005175,0.886662742371693,0,0,1,0
96.8000000000002,6.706,945856.448,4718110.27,2.21720430107527,2256,25,0.00101,0.17,8.35774742793666e-12,0.799743766507805,0.943514185864279,0.018341847826087,0.929420320581273,0,1,0,0
37,4.797,946288.461,4717806.17,2.09569892473118,2321,27,0.007,0.14,8.35780833927406e-12,0.654774098804272,1.01536376749382,0.0162351351351351,0.913886962452345,0,1,0,0
46.4000000000001,11.143,945186.723,4717040.38,2.0494623655914,2179,22,0.00069,0.15,8.35793072345245e-12,0.999999949852416,0.693147180781496,0.0213148809523809,0.914417619564629,0,1,0,0
19,10.758,944562.859,4716879.55,1.98387096774193,2175,20,0.00042,0.19,8.35795174986215e-12,0.999991800849333,0.693147180773094,0.0618092105263158,0.95251027161746,0,1,0,0
-13.7999999999997,4.911,943196.805,4714313.17,2.04193548387097,2197,22,-0.00047,0.15,0.0882924938110055,0.911705475098991,0.692080215989008,0.06553125,0.967158027504607,0,1,0,0
15.5999999999999,3.615,933632.05,4711977.63,2.18924731182796,2358,26,0.00024,0.12,0.302302481399743,0.69767770008155,0.677206064654006,0.00812575757575758,0.906193235122465,0,1,0,0
-38.4000000000001,-0.313,931327.863,4713176.25,2.26129032258064,2426,34,0.00107,0.1,8.35846703474514e-12,1.0000037529517,0.693147180779748,0.00286209677419355,0.864301749276442,0,1,0,0
48.4000000000001,0.611,929915.012,4712643.27,2.41075268817204,2391,29,0.00017,0.13,8.35854004323271e-12,0.999999214297236,0.693147180781434,0.0118921052631579,0.887043470857938,0,1,0,0
36.4000000000001,-0.371,929125.195,4712121.75,2.28064516129032,2384,24,-0.00024,0.12,8.35863003056834e-12,1.00000062689725,0.693147180781464,0.00364117647058824,0.876923186789733,0,1,0,0
108.4,0.127,929140.485,4712633.69,2.27956989247312,2336,28,-0.00044,0.17,8.35853780754717e-12,0.999985222105156,0.693147180754214,0.00243541666666667,0.884871195156955,0,1,0,0
-19.4000000000001,1.815,922765.53,4714048.88,2.19462365591398,2365,29,0.0011,0.1,8.35821497313866e-12,1.00000319283812,0.693147180780228,0.0059,0.883305611939008,0,1,0,0
14.8000000000002,1.701,954165.261,4720591.12,2.03118279569892,1951,33,0.00124,0.1,8.35740530712955e-12,0.463541479582667,1.03839056282155,0.0210109375,0.92658685354433,0,1,0,0
-0.200000000000273,2.553,926809.135,4731071.94,2.48494623655914,1972,29,-0.00135,0.1,0.0653580641544535,8.35527435341268e-12,0.692576377241211,0.0159161290322581,0.926790061399383,0,1,0,0
7,7.971,894425.869,4716939.6,2.31827956989247,2267,27,0.00113,0.09,0.0241047594597834,0.975894053788822,0.69307275869856,0.00437551020408163,0.868146759650753,0,1,0,0
7,0.778,896462.202,4715797.33,2.2236559139785,2231,34,0.00169,0.07,8.35762756372315e-12,1.00001893838406,0.693147180736654,0.0113230769230769,0.896593225970602,0,0,1,0
28,3.254,912426.355,4726080.93,2.53763440860215,2302,13,0.02,0.23,8.35598557462759e-12,0.87892852065999,0.877673237972112,0.00540375,0.908595775019787,0,1,0,0
68,4.048,913623.476,4726169.77,2.51827956989247,2274,13,0.02,0.29,8.35598299119608e-12,0.699325870209407,0.998863951029677,0.00210078125,0.854676725182298,0,1,0,0
11,1.114,913281.734,4725561.01,2.42795698924731,2253,17,0.00013,0.2,8.35608625987846e-12,0.781884932514158,0.955403321486144,0.0027375,0.884626010236642,0,1,0,0
94.4000000000001,9.769,912639.749,4729617.37,2.5258064516129,2291,31,0,0.15,0.0265593812769253,8.35537774420476e-12,0.693056632073243,0.126875,0.960456435532942,0,1,0,0
-30.5999999999999,1.589,912239.082,4729331.67,2.52365591397849,2342,26,0.00125,0.16,0.232963383116885,8.3554215865826e-12,0.684431246444919,0.0315088235294118,0.951182744707041,0,1,0,0
7,-0.247,912857.36,4728505.22,2.47096774193549,2313,23,0.00098,0.09,0.250177273899294,0.749822575700415,0.682891429701392,0.013613,0.96249991864638,0,1,0,0
-42.8000000000002,-0.598,912264.928,4728240.2,2.52795698924731,2236,26,-0.00025,0.15,0.120647639860246,0.420287433762482,1.01495482543796,0.00865192307692308,0.92248123799816,0,1,0,0
50.4000000000001,1.477,911907.391,4728101.84,2.53010752688172,2216,24,-0.00017,0.18,8.35562244361298e-12,0.487642172273667,1.10181553888415,0.01464375,0.954692003458039,0,1,0,0
4,1.462,910281.944,4728467.54,2.4763440860215,2263,10,0.009,0.17,8.35553042657632e-12,8.35553042657632e-12,1.02296967840574,0.00310721153846154,0.861175755092003,0,1,0,0
7,0.491,910502.641,4728043.81,2.46559139784946,2204,12,0.004,0.14,8.35560324413983e-12,8.35560324413983e-12,1.03488370870411,0.0133315789473684,0.941727077183857,0,1,0,0
7,0.255,910772.365,4727822.78,2.38494623655914,2156,12,-0.009,0.09,8.35567382881883e-12,0.00570414278569826,0.975900757039419,0.006359375,0.894769956416458,0,1,0,0
0,4.768,904961.3,4719240.24,2.29569892473118,2229,8,0.00033,0.19,8.35710539820872e-12,0.999979165736242,0.693147180727217,0.08549625,0.964192838226198,0,1,0,0
0,3.161,898940.103,4718246.51,2.3,2278,6,-0.00012,0.15,8.35721812344317e-12,1.00000041786091,0.693147180781456,0.00314261363636364,0.882063244996745,0,1,0,0
18,2.379,898963.007,4719282.67,2.39247311827957,2322,16,-0.00012,0.21,8.35703995750679e-12,1.00000409494958,0.693147180779377,0.00548161764705882,0.92230020266764,0,1,0,0
-51,2.241,898350.576,4719780.86,2.26989247311828,2360,26,-0.00048,0.14,0.213944078219462,0.786055796426372,0.685955600211101,0.0319176470588235,0.956409198226012,0,1,0,0
110.4,1.101,899217.115,4720795.14,2.48387096774193,2251,33,0.00013,0.15,0.369399175881489,0.630599487034345,0.667262242834642,0.0146307692307692,0.904659371960286,0,1,0,0
-0.199999999999818,1.177,900374.28,4721156.2,2.20430107526882,2330,33,0.00057,0.11,8.35672240656223e-12,0.927741978507513,0.822866256718582,0.00608317307692308,0.888449499843538,0,1,0,0
31.6000000000004,0.479,900088.499,4720834.82,2.52258064516129,2428,29,0.00122,0.1,0.00079189668594984,0.999210426498469,0.693147102791693,0.00368205128205128,0.87922257937831,0,1,0,0
7.19999999999982,1.627,902530.234,4725015.38,2.29354838709677,2229,29,-0.00031,0.11,0.888819682045284,8.3560718062987e-12,0.325194539096587,0.0125483333333333,0.938633385492491,0,1,0,0
-1,0.74,904003.437,4720064.11,2.36344086021505,2260,12,-0.00013,0.22,0.266255661176937,8.35695209956346e-12,0.681307943494127,0.00270178571428571,0.883258584801845,0,1,0,0
-2.40000000000009,1.228,901968.058,4717806.36,2.10967741935484,2115,18,-0.002,0.15,8.35732833730017e-12,1.00000170489498,0.693147180781117,0.033325,0.943847986641847,0,1,0,0
24,4.385,898517.746,4720649.72,2.41397849462366,2315,34,-0.00076,0.12,0.172465565468879,0.827534409460735,0.688687638898327,0.00990797872340425,0.901636160059574,0,1,0,0
59.2000000000003,7.276,894141.488,4718887.75,2.14408602150537,2338,31,0.00085,0.13,8.35705776677454e-12,1.00001110652977,0.693147180766053,0.009295,0.897824558778766,0,1,0,0
-10.5999999999999,2.386,894354.819,4719614.89,2.14838709677419,2241,33,-0.00112,0.17,0.169217821894376,0.830781250485747,0.688869443433545,0.00669848484848485,0.929975295341442,0,1,0,0
22.4000000000001,1.477,894559.316,4720923.64,2.33978494623656,2195,28,-0.00032,0.09,0.246788482960391,0.753212611767893,0.683207097041704,0.00881979166666667,0.906224162374947,0,1,0,0
24,0.378,816191.082,4754853.7,1.99032258064516,1462,24,-0.003,0.17,8.3504479242895e-12,8.3504479242895e-12,0.693147180781,0.0365215909090909,0.942470287663291,0,0,1,0
2.79999999999995,-0.009,815561.865,4755685.05,2.02365591397849,1507,29,0.00031,0.12,0.685714858998825,8.34996207405476e-12,0.550075509066036,0.38082,0.982923925871711,0,1,0,0
33,0.985,816812.053,4754818.77,2.03010752688172,1429,26,0.00047,0.12,0.189694205033367,8.35042449508177e-12,0.687647022679045,0.003045625,0.887528032733726,0,0,0,1
-30.8,0.735,817320.217,4754996.31,1.89784946236559,1405,25,-0.00023,0.15,0.002014812780581,8.35020568936421e-12,0.693146674855988,0.323275,0.954457293637423,0,0,1,0
-4,1.126,817639.897,4755280.7,1.8989247311828,1378,20,-0.00033,0.16,0.0518257104835618,8.35076813663874e-12,0.69279330863938,0.002975,0.893641260222702,0,0,1,0
-2.40000000000009,0.556,818481.645,4753400.65,1.94838709677419,1517,38,0.006,0.12,0.0379737057552717,8.35084686856687e-12,0.692959968498714,0.0751184210526316,0.968845530842593,0,0,1,0
-71,0.404,817994.729,4752699.51,1.76881720430108,1541,39,0.006,0.15,0.119223811845582,8.35069937817102e-12,0.691136701196584,0.280552777777778,0.989444211654698,0,0,1,0
102.6,4.053,817150.133,4752475.83,1.81827956989247,1486,23,-0.00043,0.2,0.0832315430879017,8.35059268623861e-12,0.846696090648549,0.003585,0.90315623371023,0,1,0,0
70,1.56,816727.657,4752426.2,1.81612903225806,1488,22,-0.00076,0.17,0.0015681237681327,8.3507227391867e-12,0.780935083979568,0.0228522727272727,0.95208318378395,0,0,1,0
97.4000000000001,2.022,816182.86,4751376.43,1.90860215053764,1770,30,0.00064,0.14,8.35050238375946e-12,8.35050238375946e-12,0.693147180781253,0.04870875,0.967362267391305,0,1,0,0
41.5999999999999,1.969,816757.27,4750726.96,1.81505376344086,1619,27,-0.00011,0.15,8.35087343831255e-12,8.35087343831255e-12,0.693147180780372,0.0291178571428571,0.945087141591751,0,0,0,1
196.2,0.449,817649.332,4751021.93,1.79032258064516,1639,37,0.00024,0.1,8.35108663003056e-12,8.35108663003056e-12,0.693147180780798,0.169829166666667,0.987802200132602,0,0,1,0
33.3999999999999,0.247,818179.642,4751265.5,1.86236559139785,1617,31,0.00016,0.16,8.35091953478163e-12,8.35091953478163e-12,0.693147180781185,0.5004,0.992344083352721,0,0,1,0
242,3.146,820055.164,4751893.97,1.7494623655914,1209,33,0.008,0.14,8.35120986357388e-12,8.35120986357388e-12,0.693147180764431,0.0154057692307692,0.935810098103731,0,0,1,0
158.2,2.256,821210.507,4747455.03,1.73225806451613,1706,35,-0.00112,0.13,0.999992141073822,8.35167500358704e-12,6.64172541774671e-10,0.06215625,0.984173492217844,0,0,1,0
307.8,4.871,822112.098,4747376.8,1.70430107526882,1807,38,0.00028,0.1,1.00000081850497,8.35209150444545e-12,6.64204386496423e-10,0.0547898148148148,0.936627364992861,0,0,0,1
233.2,1.574,822810.638,4748861.3,1.85161290322581,1683,34,-0.00088,0.11,8.35152936713413e-12,8.35152936713413e-12,0.693147180781332,0.00727407407407407,0.901155992444195,0,0,1,0
35.3999999999999,0.26,823299.566,4749130.32,1.8247311827957,1614,30,0.00089,0.1,8.35175584517051e-12,8.35175584517051e-12,0.693147180781225,0.0605946428571429,0.977506144307843,0,0,1,0
8.79999999999996,1.665,824720.857,4749970.71,1.87956989247312,1474,27,0.08,0.14,8.35112805618091e-12,8.35112805618091e-12,0.693147180739472,0.234125,0.98543687773383,0,0,1,0
-96.8,0.088,824268.667,4750255.47,1.84193548387097,1541,33,0.00032,0.15,8.35060203039043e-12,8.35060203039043e-12,0.853766251971485,1.458625,0.992408147809447,0,0,1,0
86.5999999999999,0.704,827938.004,4750369.36,1.83978494623656,1615,38,0.09,0.08,8.35072776007878e-12,8.35072776007878e-12,0.693147180781301,0.0987852941176471,0.977624991921288,0,0,1,0
4.20000000000004,0.994,828232.703,4749422.91,1.65806451612903,1524,30,-0.00034,0.1,8.35111613042883e-12,8.35111613042883e-12,0.760722268332539,0.29634,0.992345357125187,0,0,0,1
209.6,1.221,828797.499,4748920.08,1.72150537634409,1584,36,-0.02,0.15,8.35136629939418e-12,8.35136629939418e-12,0.693147180781102,0.0282642857142857,0.942757455088129,0,1,0,0
188.4,0.313,829063.397,4749114.56,1.65376344086021,1624,35,0.04,0.12,8.35174698669804e-12,8.35174698669804e-12,0.693147180781112,0.010178125,0.929174077721563,0,1,0,0
7.79999999999996,0.64,831917.847,4749576.95,1.71720430107527,1760,35,-0.00053,0.16,8.35149498149062e-12,1.00000002505448,0.693147180781332,0.10144375,0.954259816669744,0,1,0,0
25.5999999999999,0.812,831434.143,4749682.27,1.64838709677419,1582,40,0.00118,0.11,8.3510898381016e-12,0.827554412569726,0.923018619047038,0.0468270833333333,0.939352054672711,0,0,1,0
4.39999999999986,0.187,830807.671,4750400.86,1.68709677419355,1619,36,-0.007,0.08,8.35083257257944e-12,8.35083257257944e-12,0.693147180781244,0.488775,0.992387949943634,0,0,1,0
49,0.287,832912.524,4752694.59,1.7010752688172,1603,26,-0.00085,0.12,8.35092581119348e-12,8.35092581119348e-12,0.693147180781273,0.0979117647058824,0.969245003938863,0,1,0,0
84.8,0.198,833726.752,4752470.12,1.64408602150538,1557,36,-0.00081,0.13,8.3509965958248e-12,0.0655822301882564,0.835442017751118,0.007309,0.905156459463209,0,0,1,0
0,0.141,833975.364,4756679.36,1.95698924731183,1509,23,0.00041,0.13,8.35017019901412e-12,0.99999918168332,0.693147180781214,0.6001375,0.965965716518944,0,0,0,1
-18.8,0.074,837048.161,4754677.44,1.76021505376344,1558,25,0.02,0.2,8.35036947879833e-12,0.999999933197044,0.693147180781302,0.65708125,0.99350820942042,0,0,1,0
31.4000000000001,-0.048,837966.694,4754192.48,1.74193548387097,1516,22,-0.00037,0.15,8.35068752337723e-12,0.999999974947937,0.693147180781311,0.232504166666667,0.98364079247417,0,0,1,0
36,-0.17,836826.577,4753969.77,1.67096774193548,1513,34,-0.00033,0.14,8.35062831964615e-12,1.00000007515566,0.693147180781309,0.04496125,0.962029458391265,0,0,1,0
4.79999999999996,-0.092,835843.598,4753746.35,1.63548387096774,1460,27,0.00036,0.13,8.35086207118281e-12,1.00000025887672,0.693147180781307,0.261284375,0.987972224727974,0,0,1,0
115.8,0.919,836004.527,4749204.14,1.67096774193548,1716,28,0.00106,0.09,0.126131779351299,8.35162896852705e-12,0.787266916787001,0.10699375,0.959086384039671,0,0,1,0
22.3999999999999,0.276,836936.763,4747484.72,1.69784946236559,1487,36,0.0017,0.06,8.35222704533637e-12,8.35222704533637e-12,0.69314718077739,0.582583333333333,0.992929016477549,0,0,1,0
8.20000000000005,0.117,837003.766,4749669.56,1.7258064516129,1686,29,0.00089,0.11,0.950514688183907,8.35121983679278e-12,0.190041347314644,0.371275,0.96055263416755,0,0,1,0
62,1.226,840740.739,4740933.31,1.82795698924731,1546,34,0.00083,0.07,0.842426896276768,0.0488776009912868,0.482160687136408,0.3187875,0.974092539733392,0,0,1,0
-6,0.353,842123.277,4739449.42,1.59569892473118,1592,46,0.08,0.09,8.35321705276517e-12,8.35321705276517e-12,0.693147180781373,0.103575,0.95175725016778,0,0,1,0
91,0.244,845346.503,4741966.42,1.88387096774194,1745,39,0.00081,0.08,8.35281599822199e-12,8.35281599822199e-12,0.693147180781358,0.0437695652173913,0.981521389615354,0,0,1,0
53.5999999999999,0.442,844530.928,4742180.42,1.85376344086022,1522,33,0.00028,0.12,8.35227238938534e-12,8.35227238938534e-12,0.693147180781259,0.50306,0.991818797866783,0,0,1,0
67,2.514,851360.487,4743069.87,1.99354838709677,1424,26,0.00127,0.11,0.0257146792954919,8.35223562578787e-12,0.693062350937202,0.034625,0.965802960304212,0,0,1,0
36,0.6,854836.107,4744129.37,2.02258064516129,1644,34,0.00254,0.04,0.558566509442536,0.441433465499075,0.616064133058622,0.236208333333333,0.985651582682477,0,0,1,0
-12.6000000000001,0.137,857386.025,4743604.8,1.88387096774193,1598,32,-0.00037,0.13,8.3527474153321e-12,0.819966168533034,0.928870109611192,0.019107,0.945401756103251,0,0,0,1
-3.79999999999995,0.474,859121.886,4744728.17,1.86129032258065,1530,33,0.008,0.11,8.35186751933666e-12,0.999996525623112,0.693147180779833,0.210935714285714,0.985898585800529,0,0,0,1
12.5999999999999,22.8,859055.983,4747969.29,2.02688172043011,1649,28,0.00183,0.07,8.35207929691261e-12,8.35207929691261e-12,0.693147180781339,0.0348407894736842,0.926607265173891,0,0,0,1
2.40000000000009,0.502,860805.588,4747844.68,2.17741935483871,1692,26,-0.00111,0.13,8.35207413488089e-12,8.35207413488089e-12,0.776970862930672,0.0138703703703704,0.918926859308002,0,0,1,0
108.4,2.186,861488.275,4747309.76,2.1763440860215,1829,30,-0.00079,0.08,8.35217779528097e-12,8.35217779528097e-12,0.693147180781297,0.4268,0.960249121683858,0,1,0,0
12,0.444,863413.937,4746550.76,2.1494623655914,1614,36,0.00029,0.13,8.35187965649654e-12,8.35187965649654e-12,0.693147180766853,0.124635,0.971509606134163,0,0,1,0
-19.8,1.552,863156.528,4745935.89,1.88172043010753,1525,34,0.00049,0.11,0.894696986926459,8.35215791404923e-12,0.314566011055148,0.0315203703703704,0.941796752728566,0,0,0,1
17.2,0.711,862621.925,4746065.28,2.08279569892473,1557,34,-0.00136,0.16,0.0947318297863626,8.35225299602414e-12,0.986399430471225,0.0189775,0.930168544904099,0,0,1,0
85,0.926,861933.269,4737244.82,1.99892473118279,1691,36,0.00096,0.11,1.00000271492998,8.35363070677029e-12,6.64322219670347e-10,0.112804761904762,0.976981305869329,0,0,1,0
13,0.67,861815.024,4739156.71,2.0505376344086,1786,28,0.00101,0.08,0.978449680143386,8.35324510290588e-12,0.102276915463929,0.00430576923076923,0.863366957078634,0,1,0,0
2.59999999999991,1.2,861279.809,4738964.84,1.91075268817204,1821,29,0.00054,0.15,0.704379273657273,8.3537273575457e-12,0.537057354357561,0.13026,0.95047891195839,0,1,0,0
91.2,0.264,863016.37,4737418.41,2.01290322580645,1625,32,-0.00034,0.14,1.00000052628022,8.35365429354023e-12,6.6432406490921e-10,0.174091071428571,0.980871618100854,0,0,1,0
49.1999999999998,1.313,866671.044,4738518.89,2.37849462365591,1939,45,0.00061,0.08,0.25478724492367,8.35300124044574e-12,0.682453150956727,0.0400697368421053,0.944134439819072,0,0,1,0
68.5999999999999,0.555,867716.613,4738067.36,1.95591397849462,1691,43,0.00032,0.09,8.35366755243388e-12,8.35366755243388e-12,0.693147180746496,0.02409,0.939767688487579,0,0,1,0
95,1.603,868196.821,4739011.04,1.92688172043011,1445,31,-0.00015,0.21,8.35341026762931e-12,8.35341026762931e-12,1.03961391914333,0.340896875,0.979565138910839,0,0,1,0
114.2,0.263,868097.991,4742006.66,1.99784946236559,1615,32,0.00052,0.1,0.168302582363758,8.35295805141125e-12,0.688920014935949,0.07146,0.978514077330856,0,1,0,0
71,3.945,869395.793,4741888.56,1.91397849462366,1433,21,-0.00079,0.15,0.0424662429213552,8.35338123947354e-12,0.91269203530322,0.0132094827586207,0.933669492451221,0,0,0,1
104.6,2.118,870155.988,4742704.05,2.06881720430107,1492,29,-0.00124,0.14,0.87469579985338,8.35250023324357e-12,0.349337173643846,0.257228125,0.987813094893774,0,0,0,1
80.2,0.592,870515.18,4742507.3,2.13763440860215,1589,27,0.00062,0.09,0.999999398599052,8.35279095103399e-12,6.64257923011608e-10,0.057025,0.969410672455384,0,1,0,0
35.8,1.204,873987.532,4740573.19,2.18817204301076,1817,31,0.003,0.15,8.35310938942203e-12,0.995243522332819,0.708223326406901,0.107575,0.964605602843759,0,0,1,0
57.8,0.866,874507.682,4741145.82,2.02903225806452,1647,28,0.00112,0.08,8.35319709680959e-12,1.00000309903612,0.693147180780174,0.0129298076923077,0.941694611096912,0,1,0,0
82,1.917,875202.488,4741703.72,2.06344086021506,1598,32,0.00251,0.05,8.32652833927259e-12,1.00000594514123,0.693147180776276,0.0512557692307692,0.973285482345968,0,0,0,1
143.2,2.175,876118.264,4741467.02,2.13763440860215,1734,28,0.00171,0.08,8.35368143942552e-12,1.00000020884204,0.693147180781382,0.00668333333333333,0.90789465827261,0,0,0,1
25.5999999999999,2.576,877110.306,4742697.07,2.06236559139785,1593,27,-0.00046,0.16,8.35285262738854e-12,1.00000233879874,0.693147180780682,0.0342692857142857,0.948737317375142,0,0,1,0
87,0.979,876611.007,4742702.94,1.99354838709678,1452,24,0,0.11,8.35232457053099e-12,0.999998822322236,0.69314718078118,0.006155,0.906590302957271,0,0,1,0
12.2,1.083,876509.951,4743263.52,2.09247311827957,1501,28,-0.00082,0.1,8.352552835827e-12,0.127253973969236,0.883713728197705,0.03983,0.945577648903448,0,0,1,0
-2.20000000000005,2.439,875970.403,4742951.44,2,1349,24,-0.007,0.25,8.35275090375303e-12,8.35275090375303e-12,0.962281338297449,0.0356,0.951481823400828,0,0,1,0
5,-0.067,878567.827,4745214.2,2.07634408602151,1584,22,0.00049,0.18,0.859948105000299,8.35219056117441e-12,0.3725392455729,0.446175,0.979290599630909,0,1,0,0
10.8,4.819,879069.895,4740945.91,1.98817204301075,1630,25,0.03,0.15,8.35374710667969e-12,1.00000603975916,0.693147180776829,0.0760954545454545,0.957445023446,0,0,1,0
9.20000000000005,1.555,878337.363,4740825.43,2.12795698924731,1653,24,-0.00075,0.13,8.35314239286088e-12,0.89598207669578,0.860059257354518,0.0223275862068966,0.92282744483218,0,0,1,0
0,0.83,881630.882,4735535.11,2.16881720430107,2014,34,0.00172,0.07,8.3538323849311e-12,0.999999331693409,0.693147180781335,0.0339339285714286,0.928143862987907,0,0,1,0
123.6,3.068,882403.439,4735779.75,2.22688172043011,1905,30,-0.00096,0.18,8.35530339472718e-12,0.999998579598423,0.693147180781177,0.00480875,0.880207225791438,0,1,0,0
75,1.277,883366.402,4736956.96,2.15591397849462,1797,31,0.00152,0.08,8.35383454831364e-12,1.00000214693548,0.693147180780815,0.00702878787878788,0.905072634688579,0,0,1,0
4.59999999999991,7.79,884288.404,4736863.05,2.08172043010753,1631,20,-0.004,0.17,8.35441912137393e-12,0.999995906334631,0.693147180779312,0.017734756097561,0.916652145854053,0,0,1,0
60.2000000000003,0.128,884989.663,4733769.61,2.14408602150538,2097,32,-0.00053,0.09,8.35445925445006e-12,1.0000040602672,0.693147180779346,0.00531013513513514,0.876430918033589,0,1,0,0
71.8000000000002,0.941,886663.885,4734419.2,2.04301075268817,2024,35,0.00071,0.11,8.35457037273515e-12,0.97510630438888,0.75140728122037,0.0118215909090909,0.896567704873357,0,1,0,0
7,1.608,896095.462,4747310.34,2.10752688172043,1539,22,0.00053,0.12,1.0000005679517,8.35223081236169e-12,6.64215073270158e-10,0.0894729166666667,0.964377956446286,0,0,1,0
41.2,-0.027,891983.805,4749183.94,2.19677419354839,1541,21,0.003,0.16,8.35185754457075e-12,0.628905279520678,1.02551992973485,0.00535625,0.90971103022673,0,0,1,0
56.2,0.267,890735.922,4750051.94,2.35913978494624,1716,20,0.006,0.2,8.35175493839687e-12,0.292531842360225,0.995348776752987,0.0353480769230769,0.973161190833946,0,0,1,0
-40.8,0.157,888292.264,4750534.04,2.17741935483871,1674,31,0.00081,0.11,8.35156884471295e-12,1.00000086021159,0.693147180781241,0.0746458333333333,0.984113696961942,0,0,1,0
-3.20000000000005,0.414,885156.961,4752125.42,2.33870967741936,1633,22,0.00092,0.12,8.35115016424416e-12,1.0000001169161,0.693147180781321,0.0509029411764706,0.975651071744448,0,0,1,0
19,0.313,884994.437,4756571.94,2.4,1626,28,0.00151,0.12,8.35061695318371e-12,1.00000026721974,0.6931471807813,0.441670833333333,0.979562731701143,0,0,1,0
0,1.256,886324.058,4755335.05,2.36559139784946,1643,26,-0.00048,0.13,8.35100391844136e-12,1,0.693147180781319,0.0882892857142857,0.954753671243563,0,0,1,0
42.3999999999999,0.049,886130.295,4754711.67,2.32150537634409,1585,26,-0.05,0.15,8.35045273566092e-12,1.00000005845317,0.693147180781305,0.0438359375,0.935554132393967,0,0,1,0
20.8,1.195,886465.737,4753676.99,2.40537634408602,1745,24,-0.05,0.11,8.35109876492093e-12,1.00000053447032,0.693147180781286,0.0757375,0.936585607695297,0,0,1,0
55.8,1.58,886984.908,4753815.93,2.38279569892473,1758,24,0.00042,0.09,8.3510809810419e-12,0.467198586542799,1.22277166033198,0.00470639534883721,0.886124405405402,0,0,0,1
6,0.798,887290.037,4753753.2,2.38064516129032,1662,23,-0.00048,0.12,8.35021851895598e-12,0.166471225627121,1.20571659426524,0.02425,0.926587736671027,0,0,0,1
8,0.123,886634.336,4736617.97,2.18924731182796,1971,20,-0.001,0.19,8.35394257929264e-12,1,0.693147180781394,0.02114375,0.929357911049858,0,1,0,0
1.79999999999995,-0.172,887034.257,4736627.47,2.32258064516129,2002,24,-0.00028,0.21,8.35395500163859e-12,1.00000056806894,0.693147180781354,0.0338057692307692,0.949022141421801,0,1,0,0
11.4000000000001,0.195,887364.007,4736713.25,2.3247311827957,2005,21,0.01,0.23,0.00934829869337745,0.891761525654858,0.854720224243999,0.00607051282051282,0.895414143822842,0,1,0,0
61.8,1.377,887919.632,4737656.26,2.05268817204301,1793,28,-0.001,0.18,8.35379756160502e-12,0.990082430011445,0.72095631927987,0.00566315789473684,0.883660783717097,0,0,1,0
74,21.299,889248.735,4737368.42,2.21612903225807,2005,20,0.00051,0.21,8.35463207537081e-12,1.00000160408936,0.69314718078109,0.0100972222222222,0.914610305561684,0,1,0,0
16.4000000000001,2.276,889576.375,4737601.74,2.22150537634409,2008,12,0.002,0.4,8.3539381128402e-12,0.999995004345009,0.693147180778275,0.0254301724137931,0.909240269000078,0,1,0,0
16,-0.626,887684.834,4753616.31,2.38172043010753,1629,18,-0.00011,0.16,8.3513074347598e-12,0.923899103512201,0.840446521863448,0.0820134615384615,0.952400667640526,0,0,1,0
23,0.591,888846.027,4752953.87,2.37096774193549,1753,24,0.00021,0.14,8.35120616721209e-12,0.930728774186074,0.819021903030888,0.00435092592592593,0.880540759360014,0,0,1,0
67,2.011,892959.297,4752480.65,2.3236559139785,1679,23,0.00068,0.12,0.999999883081054,8.35135325703988e-12,6.64147885922656e-10,0.008439,0.907604915410647,0,0,1,0
-28.5999999999999,2.445,893954.884,4753286.52,2.31612903225806,1612,26,-0.00045,0.12,0.326096812843796,8.35127674736477e-12,0.674049201762914,0.304108333333333,0.990762518920059,0,0,1,0
3.79999999999995,1.325,894625.063,4753606.9,2.31505376344086,1622,29,-0.00016,0.11,0.994081440174901,8.35134976978627e-12,0.0360868017426214,1.4033875,0.993387719784194,0,1,0,0
37.8,0.561,895890.061,4755660.24,2.35483870967742,1485,33,0.00111,0.12,0.904709990212618,8.35086583697697e-12,0.295542854209969,0.128761764705882,0.971532654259579,0,1,0,0
2.79999999999995,1.687,895685.758,4753358.61,2.30322580645161,1569,22,-0.00058,0.15,8.35123580794118e-12,8.35123580794118e-12,0.693147180781299,0.0261083333333333,0.95000121758233,0,0,1,0
13.2,0.304,895053.529,4752862.76,2.16989247311828,1652,28,-0.003,0.13,0.417346052732632,8.35149867810809e-12,0.844551903279991,0.110922727272727,0.980849241310735,47.17,0,1,0
32,1.092,894135.015,4752066.52,2.20860215053764,1645,24,0.00018,0.15,0.0712067569295739,8.35138213161162e-12,0.692465586372402,0.0773089285714286,0.980459696647195,67.33,0,1,0
40,0.193,893906.399,4750458.29,2.16021505376344,1677,21,0.00056,0.12,0.17649951474685,8.3516023242242e-12,0.688455466551243,0.0906140625,0.986266109838927,0,0,1,0
